"age","currentCreditScore","gender","totalCustomerTimeWithUs","numProducts","hasCreditCard","income","currentBalance","education","dependents","originalCreditScore","hasPersonalLoanAccount","mobileOrLandline","paperless","RBArateNow","RBArateAtOrigination","originalHPI","currentHPI","originalLTV","currentLTV","originalTimeToMaturity","originalInterestRate","currentInterestRate","principle","investmentProperty","firstHomeBuyer","timeSinceOrigination","monthlyMinimum","offsetAccountSize","maxMonthsLateInARow","averageRepaymentRatio","numberOfMissedPayments","externalRefinance","originationChannel","inbound_calls","outbound_calls","avg_dur_inbound","avg_dur_outbound","inbound_emails","outbound_emails","inbound_texts","outbound_texts","website_views","pricing_views","numberStatementsPrintedRecently","pri_contact_meth","lendureTenure","lenderLoanComposition","lenderImpliedChurnChance","churn"
19,660,"Male",5,1,1,40368.65,492969.177775264,0,1,863.917992202733,0,0,0,1.75,8.25,230,223.765593468908,71.5795794730832,88.8566114039264,43,8.70703542651609,4.80975486245006,3953101,0,1,5,18148.2288463917,383935.868879015,0,1.22074804659933,0,TRUE,1,1,0,4,1,2,0,0,2,0,1,1,2,6.74693399421957,0.154749412799376,-1.49266052619995,0
35,525,"Male",7,1,0,94738.54,593184.607601105,7,0,391.021388951514,1,0,0,3,7.75,186.084541616569,202.119936702892,131.874539441366,2.94421943084774,31,7.78756918222643,6.33622890315019,6726664,0,0,4,41347.6980663758,510385.166868753,0,1.08855782211758,0,TRUE,0,2,0,3,0,0,0,0,3,0,0,0,2,4.84472659940828,0.112592963220141,0.583516843067331,0
29,629,"Male",6,2,1,88842.8,334947.967271294,4,1,400.549854152575,1,0,0,5,6.5,127.803096573035,174.204881091934,75.6405027130858,17.6410918821256,43,6.35398879018612,8.29519103770144,8380121,0,1,2,59633.9192169286,40012.0210054617,1,1.17975506335497,3,TRUE,1,3,4,0,1,3,1,0,0,3,1,1,2,5.58210361936775,0.266653634620651,2.77523096390461,1
36,616,"Female",10,1,1,136934.91,318453.641490454,4,0,622.973546202666,0,0,0,4.25,4,230,139.529739987854,103.710017105772,143.741675377245,34,4.22179909748957,6.78668092098087,1090872,0,0,2,6856.23080476712,195081.300857816,2,1.08448292901739,2,TRUE,0,0,3,1,2,0,1,3,1,3,1,0,2,7.13851604109438,0.343225634289709,1.94391575549831,0
61,521,"Female",0,1,1,109356.53,536979.280750317,10,0,840.871516277677,0,1,1,6.5,3.75,230,172.618831574658,76.2002179288374,109.621291036549,38,3.88181076874025,9.01368117681704,84625,0,0,7,657.318874681785,534019.882758909,2,0.936437904415652,4,TRUE,0,2,3,2,0,1,9,3,1,0,1,0,2,5.98658754065653,0.379972477194003,-1.25259347526163,0
29,691,"Female",9,2,0,199635.93,523861.510734952,8,1,865.16568619792,1,0,0,4.75,3.75,132.341258450689,261.683477088672,100.856718275177,22.202786714404,30,4.10485337208956,7.60433691623621,2314582,1,1,8,16349.5784496313,0,0,0.713426325283945,0,TRUE,1,1,0,0,2,1,0,0,2,1,2,0,0,6.65960591162108,0.340263741668532,-1.55695432887894,0
41,687,"Female",2,1,1,158408.23,416980.539296056,8,0,947.920430518623,0,0,0,6.25,8.25,230,197.800993818554,0,55.2095037161715,32,8.13693468319252,8.86787732341327,258513,1,0,1,2030.53803445628,0,0,1.08524742773734,0,TRUE,0,0,0,3,4,3,0,2,1,2,0,1,0,6.62511275311733,0.261610378631888,-9.22734489184244,0
43,677,"Female",3,2,1,95936.84,602958.755449604,2,0,711.917332784178,1,0,0,9.5,10,169.23208005485,217.246917106471,100.306248730544,39.5950829549757,31,10.4462284378242,12.2392469234765,2764547,0,0,2,28858.6114421138,499478.551882858,1,0.735372501565143,1,TRUE,0,0,0,3,2,0,0,2,2,1,1,2,1,5.0946353789439,0.177755521675471,5.13664501581197,0
63,695,"Male",1,1,1,126688.83,389182.283568868,8,0,708.811078782508,0,1,1,8.5,9.5,230,230.383994628274,60.6167916857038,103.9588873082,34,9.04612185596488,11.7471024445258,2052323,0,0,1,20475.3771981063,0,0,1.00606490932405,0,TRUE,0,2,0,1,0,1,0,2,2,2,0,1,1,5.66020628395714,0.327438365345677,-9.09973566128939,0
27,663,"Female",9,2,1,150850.29,512694.37264698,6,1,925.638743141024,1,0,0,6.75,7,170.818210668289,142.087931534177,32.7256806575358,160.469916590556,30,6.50400767219253,9.87400972750038,116442,1,1,7,1011.03758617221,0,0,0.829270093468949,0,TRUE,1,2,0,2,3,0,0,1,3,0,1,1,1,4.59927067366036,0.218886960790938,-2.53424058535733,1
30,496,"Male",0,1,0,27802,435220.725597178,2,1,772.625989792036,1,0,0,9.25,9.25,230,250.843580335771,145.67298759748,160.488120534999,36,9.10763249010779,12.5089901632164,8782259,0,1,8,92597.1781390422,0,0,0.718691047141328,0,TRUE,1,0,0,1,1,1,0,0,2,0,0,1,0,6.19226378464944,0.0987273570314229,-2.37837040775536,0
41,747,"Male",9,1,1,32430.94,635887.030665201,4,0,457.822779177863,0,0,0,6.75,9.25,86.4764277811802,186.204793514959,184.36441217049,93.5559953783731,32,9.56830538855866,9.31648520263843,1452962,0,0,4,11890.5875813158,0,0,1.01214400026947,0,TRUE,0,3,0,3,1,1,0,0,1,1,2,0,0,4.98317217331697,0.182788888866181,-4.35957059444487,0
52,546,"Female",2,1,1,137332.37,483589.15758357,9,0,729.946160062591,0,1,1,7.25,4.5,230,244.049475090146,114.61963635015,316.175013504271,30,4.76177139091305,10.7471865336411,50158,0,0,8,468.109505577513,65742.6413547155,1,1.15463696788065,1,TRUE,0,0,2,5,0,1,1,1,0,1,3,2,2,6.45869647785395,0.144476549183511,4.32684455884804,1
68,706,"Male",4,1,1,28601.68,537955.732060349,4,0,698.539200323815,0,1,1,1.5,2.5,188.374145685618,297.279867170378,58.8387187861752,193.061209699935,34,2.94295558240265,4.67652532691136,991847,0,0,9,4859.31949401218,120207.086814003,0,1.1766833725851,0,TRUE,0,1,0,2,2,1,0,1,1,0,0,2,0,5.97946542249624,0.281429644122743,-5.23693708502054,0
26,472,"Female",5,2,1,108411.66,494949.061871202,10,1,824.727725367783,1,0,0,6,7.5,230,279.501957826588,169.748664381893,180.957465639136,26,7.89608849282376,8.55594130349346,1097399,0,1,7,8781.33254671478,0,1,0.828937029326335,2,TRUE,1,0,2,0,0,0,4,0,2,0,0,1,2,6.07053417686588,0.178532136181999,1.77371982549606,0
40,703,"Female",7,2,0,122518.5,387047.095866139,3,0,489.810901741674,1,0,0,1.75,6.5,230,170.815355430921,56.2467740911473,108.976800114903,33,6.7371588347014,4.32022961787879,4180054,0,0,2,19826.4072314765,112923.486569345,0,1.12925365474075,0,TRUE,0,2,0,1,0,2,0,2,3,3,2,0,2,5.13892514222976,0.287173873816647,0.182216781905445,0
38,850,"Female",2,2,1,9015.07,465674.516239912,5,0,736.500158406253,1,0,0,6.75,5.25,146.871979135451,152.81506046752,0,0.524670228162989,41,5.69549067807384,9.59446447365917,4766821,0,0,1,38885.5882397982,390173.344225459,0,1.27059426503256,0,TRUE,0,0,0,3,3,1,0,0,0,0,0,2,1,5.49181568478237,0.0342738522489234,6.53836212075744,0
71,667,"Male",4,1,0,94433.08,506155.145216487,5,0,526.335137629515,1,1,1,3.75,7,142.91938065096,227.243963611081,11.1707120571088,0,30,6.84782776189968,6.90926577826031,500947,0,0,1,3302.3428681589,0,0,0.728228543465957,0,TRUE,0,2,0,2,0,1,0,1,1,2,0,0,2,5.85398332645082,0.356357929180958,0.0272846242352725,0
33,559,"Male",9,2,1,110371.84,355276.815554949,5,0,601.678243800414,1,0,0,4.75,9.5,166.521008833413,185.660548084866,84.6308000201358,30.6966183960993,38,9.57437237072736,8.05527812289074,2826278,0,1,6,19914.4394828162,0,0,0.748436241643503,0,TRUE,1,3,0,1,2,1,0,0,0,0,1,1,0,4.25276087886592,0.292430389371337,-4.60141294499703,0
60,636,"Male",7,1,1,141364.62,366773.290867412,5,0,885.898817800114,0,1,1,8.75,2,230,224.303772055748,80.5709360962177,44.3808441146842,40,1.53625801904127,11.3336230895948,4273659,0,0,4,40811.2528468263,6363.10425435728,0,1.01894662757404,0,TRUE,0,0,0,1,3,0,0,1,2,0,1,0,2,7.6921809939827,0.291408431450918,1.33405112342594,0
34,672,"Female",8,2,1,16245.25,598924.486210905,1,0,495.658735275814,1,0,0,3.75,9,116.781443989744,204.85121850542,0,13.257391607368,36,9.48453509295359,7.19220098666847,287758,0,1,8,1865.85421263933,205799.469762861,1,0.96463448824361,1,TRUE,1,2,2,4,3,1,1,0,1,0,1,2,0,6.80419616617845,0.204159155164016,-5.44808018864082,0
42,667,"Male",7,1,0,108348.94,422395.826994355,7,0,737.323520085259,1,0,0,4.5,3.25,138.27989196466,154.197292013013,0,92.9277762920598,32,2.90188516094349,7.11392530729063,8786144,0,0,5,58089.5974419506,293597.538658288,1,0.868310720240697,1,TRUE,0,1,1,3,6,4,0,2,0,1,1,1,1,5.60762560180327,0.0751957480587429,0.856375772504893,1
33,648,"Male",7,2,0,171668.2,382877.653610782,6,0,707.639180860018,1,0,0,9.75,4.75,158.802277814693,154.61377452094,20.4094605734429,83.9820893276713,26,4.93135320721194,12.4602123838849,2127100,1,1,1,23003.1484626681,0,1,0.729834728594869,1,TRUE,1,0,2,1,1,0,0,0,1,4,1,2,2,4.39706567626334,0,-5.86504501223561,0
32,497,"Male",8,2,1,67364.42,459456.512197396,5,0,221.7578789719,1,0,0,3.75,4.25,196.22498673758,159.583782463312,0.530220600743199,0,43,4.05643603671342,7.09632102330215,2584981,0,1,6,16052.5535254671,0,1,0.788088594796136,4,TRUE,1,1,5,3,3,1,3,0,0,0,0,0,2,6.88625703229264,0.106459408829824,8.01945882096514,1
73,743,"Female",6,2,0,107867.38,534384.117910107,10,0,669.886802298781,1,1,1,9,9.75,144.502141628458,245.908569340664,139.406549486659,59.1102064356897,33,9.60944786830805,11.950459477026,1323290,0,0,28,13443.9083210929,0,1,1.16665803245269,2,TRUE,0,2,0,4,2,1,2,2,1,1,2,0,0,6.35269734021897,0.331609091207356,3.22342962163522,0
29,619,"Male",5,2,1,194310.1,499050.346915606,9,1,802.449374183254,1,0,0,2.5,9.75,150.009112671053,160.65708413393,101.633523667959,132.519345203258,29,9.28003501798958,5.08727089781314,3324810,1,1,10,18291.701472778,0,0,0.775464324047789,0,TRUE,1,0,0,3,4,0,0,2,2,0,0,1,0,6.11189481720748,0.21505586021721,5.68154101953047,1
34,639,"Male",5,2,0,33950.08,565003.317819313,3,0,312.362074838133,1,0,0,9.25,4.5,230,182.325995493925,56.948545657196,0,33,4.28039522143081,11.9187303278595,2260311,0,1,3,22907.3758387053,0,1,0.978684049518779,1,TRUE,1,1,2,2,3,2,4,1,0,1,2,0,0,7.08682634574932,0.348303422283372,-2.65829149019863,0
28,540,"Male",8,2,0,197588.32,535206.852492228,7,1,706.253501986497,1,0,0,4.5,8,230,166.314194774672,0,0,36,8.21058922680095,7.6233132861089,5887007,1,1,1,39992.1519770821,0,2,1.03910874384455,3,TRUE,1,1,2,2,1,0,4,0,1,2,2,1,0,5.16550801342902,0.152001380258266,2.46759910542201,1
26,766,"Female",3,1,1,428.23,589925.730570085,7,1,502.901115669238,0,0,0,2.25,2,230,139.64620505248,59.4461239154718,65.3684281315866,41,2.46950127813034,5.21710472879931,6330323,0,1,4,31214.9300162574,0,1,0.986575561482459,1,TRUE,1,0,0,2,1,0,3,2,3,1,1,0,2,6.57200160640562,0.212698870392912,2.12345064818306,0
26,749,"Female",6,2,0,34948.77,498209.052342054,6,1,558.198207473058,1,0,0,5.5,8.25,230,108.97348337041,0,75.203939238401,24,8.56160530378111,8.65399042353965,265044,0,1,14,2187.58596112416,0,1,1.04721255265176,2,TRUE,1,3,2,2,2,0,1,0,1,1,2,1,0,6.57997471601136,0.182799574478965,-3.66341502637926,0
32,655,"Male",9,1,1,82084.3,407199.992462348,1,0,484.39463873842,0,0,0,2,7,230,205.310823498095,31.7082727548107,121.035481426404,29,6.70802554860711,4.61157975555398,4884466,0,1,2,25476.6960080075,381760.986848112,1,1.0792166500818,2,TRUE,1,2,5,0,3,0,2,0,2,1,0,2,2,7.16644074002147,0.10744603298291,-2.22867953010427,0
33,630,"Male",9,2,1,64804.59,657849.400902269,6,0,769.182446724915,1,0,0,7.75,6.5,211.593012470457,157.664010029849,0,220.975331155161,30,6.6764334004838,10.6008756386582,190395,0,1,1,1755.99304800086,0,2,0.831417527422309,2,TRUE,1,0,1,1,2,1,0,1,1,2,1,0,1,5.87415460426202,0.225309044198935,2.22639533825191,0
33,778,"Female",4,2,1,83556.65,546131.781658817,8,0,1114.26226148343,1,0,0,3,7,230,229.918382103309,11.868786953051,0,44,6.92314465460368,5.65194540517405,1385767,0,1,12,7122.77704779042,0,2,0.970634898683056,4,TRUE,1,0,2,1,5,1,6,1,0,0,1,3,1,8.00180743289658,0.322076829774205,1.9938162878158,1
30,757,"Female",6,1,0,71926.28,531311.077567241,10,1,671.337022628783,1,0,0,5.75,7.5,230,134.493477585318,113.291733989302,94.9706710295355,46,7.37902009324171,8.43947462295182,2952776,0,1,13,21209.5954973967,0,0,0.838051751255989,0,TRUE,1,2,0,0,1,0,0,1,1,0,0,3,0,4.73802715262776,0.170132184321945,1.52501154394901,1
39,529,"Female",2,1,1,122925.44,511284.870654142,10,0,587.9614652728,0,0,0,9.5,5,93.5932078998049,150.133968840567,32.3406613893827,64.5511111492503,40,4.90910137537867,12.1476472411305,1134771,0,0,5,11579.3833646351,0,1,0.732992631429806,1,TRUE,0,3,2,0,2,1,2,2,0,0,1,2,2,6.34685083244678,0,3.52521561094419,1
29,620,"Male",9,2,1,13133.88,540028.178880258,1,1,361.600809410552,1,0,0,1.5,4.5,178.433520916963,167.788073740668,67.1779179209034,55.9962196601942,36,4.14517867495306,4.34549209987745,2414809,0,1,1,11066.4707673079,0,1,0.868544887704775,1,TRUE,1,0,0,1,3,1,4,0,2,1,0,2,2,5.81608539513877,0.364572055670242,1.63333312485165,0
61,615,"Female",1,1,1,62845.64,669617.54995282,4,0,579.498633156558,0,1,1,4,2.25,230,220.559695299891,124.625335214091,92.6174499569956,36,2.08462250535376,7.43163762311451,1211312,0,0,5,8061.57459115934,0,1,1.08563951067626,1,TRUE,0,1,0,3,2,0,0,2,1,0,1,0,2,5.46770686768552,0.136133497810981,0.234136447567908,0
25,735,"Female",3,1,0,28411.23,500573.608989523,2,1,669.14635829444,1,0,0,2.5,7.5,187.278386417008,267.448329393588,0,75.7903374355758,39,7.00086024217308,5.99690675269812,3596109,0,1,5,19901.9053622152,0,4,1.1975670307409,4,TRUE,1,0,4,5,2,2,2,2,2,0,0,1,2,6.67753161700299,0.153539557237091,0.112981317697771,0
47,705,"Female",3,1,0,28640.92,537781.844430405,7,0,821.615262893888,1,0,0,10,7.5,226.525647527421,141.483417057463,65.1681049327577,0,24,7.13353592623025,12.731314857956,546508,0,0,1,6089.60209994578,0,0,1.24554271977395,0,TRUE,0,1,0,3,2,0,0,1,0,2,1,1,2,4.94985444623417,0.248520674300634,1.53262488026317,0
46,644,"Female",6,1,0,156787.34,570351.187498903,4,0,497.56549874049,1,0,0,7.25,6.75,230,269.284818115302,36.3487947261873,145.998126477501,32,6.74785929289646,10.5285704140551,242483,1,0,1,2204.49961091959,0,3,0.99772314610891,3,TRUE,0,0,1,1,2,2,6,2,2,0,0,2,0,5.60780393012713,0.304378104100653,-4.29596205556711,0
37,505,"Female",6,2,0,125307.87,588997.135135231,10,0,479.933445049281,1,0,0,1.75,5.5,209.506740123342,235.936529336689,12.8185654968227,0,23,5.62596518057398,4.2579734257888,11107388,0,0,10,63182.5490348308,185933.331198086,1,0.746195567399263,1,TRUE,0,0,0,1,3,2,1,0,2,2,2,1,0,6.87801131896317,0.437505089441394,-0.75707407103776,0
23,471,"Male",6,2,1,131736.23,462603.970593706,3,1,541.853552131634,1,0,0,2,2,230,161.187928684868,136.078986565717,176.457994908501,42,2.05780028831214,4.59727093507536,6355440,0,1,7,28495.945734573,0,0,0.768341357028112,0,TRUE,1,1,0,1,3,0,0,0,0,2,3,1,1,5.73229768037304,0.317333304487316,-1.04902285667405,1
50,722,"Female",4,1,1,128262.14,472676.346533223,4,0,612.362354482207,0,1,0,6.5,5,202.528160411262,225.273374286615,155.874937865625,262.643240306542,35,5.17857154319063,9.83478857716545,272383,0,0,7,2307.22006039304,0,1,0.742895232420415,1,TRUE,0,1,0,2,0,2,0,2,0,0,2,1,2,5.71239867928547,0,0.341442633123134,0
39,577,"Female",4,2,1,91366.42,494213.706651788,6,0,852.16734485882,1,0,0,5.75,3.5,179.040443427277,240.109276654259,121.040279730579,183.793547070176,23,3.3635568653699,8.35565698030405,9086969,0,0,5,74204.9455121967,0,4,0.963621548376977,4,TRUE,0,3,6,1,5,1,6,1,0,1,1,2,2,3.2527576242519,0.302299149830438,4.03592394754734,1
44,744,"Male",5,1,1,82290.81,512662.489541078,6,0,907.502006536962,0,0,0,1.75,2.75,225.091376392297,209.599656565891,85.4454355317149,117.508575408878,34,2.25886248704046,5.06949782324955,8351047,0,0,4,42975.0690972762,434530.661731943,1,0.705791684705764,1,TRUE,0,0,1,3,1,0,0,1,0,1,0,1,1,7.31039699234258,0.248042536025741,-1.82532045701264,0
30,573,"Female",6,2,1,66190.21,552644.591984921,6,1,550.263135465444,1,0,0,4.5,3.5,148.355873493413,129.141300264131,51.4899311793606,164.307550366005,23,3.29859636048786,7.34644244774245,232002,0,1,9,1743.86663313846,348314.458696956,0,0.838947525527328,0,TRUE,1,0,0,1,2,2,0,0,1,1,0,3,0,4.38629241251405,0.0797270194701643,-2.54243928105657,0
32,653,"Female",4,1,0,23920.65,366895.433466863,10,0,638.049987078978,1,0,0,4.5,4.5,142.046177926429,200.280437987197,52.2795774537753,35.3553393766023,27,4.22359267692082,7.15334064001217,1772189,0,1,13,12367.0783747478,0,0,1.16311394614168,0,TRUE,1,0,0,0,1,0,0,1,1,0,1,1,1,6.99022557379019,0.286717652654188,1.7242745114801,0
31,660,"Female",6,1,0,45438.38,338476.72888004,2,1,560.391954812336,1,0,0,6.25,3.25,171.66363229414,139.668336714589,34.5175825245595,54.4720290832888,47,2.85367660503834,9.2353946256917,1486870,0,1,3,11596.810490574,0,1,0.718385395314544,1,TRUE,1,1,1,3,1,2,0,1,0,0,1,2,1,6.4731610966716,0.305718053108894,0.86354742965909,0
46,787,"Male",7,2,1,93360.35,318923.428891642,8,0,414.804897707198,1,0,0,5.25,10,228.895188094041,167.393339246964,55.3789521077828,125.342306093331,34,10.0012732143514,7.92575254826806,4065169,0,0,14,28813.5369699095,302124.081235662,0,0.983016876270995,0,TRUE,0,0,0,3,3,2,0,2,2,1,2,1,1,5.45673868231655,0.106319379131189,-5.27886538628954,0
41,617,"Male",7,2,0,14496.67,443441.25586474,6,0,968.828472235643,1,0,0,6.75,5.25,191.666271327446,204.464774660805,0,108.159930730081,30,5.60705037694424,9.31070393114351,6670416,0,0,1,55169.5508245677,339472.055896501,1,0.731562228500843,1,TRUE,0,1,1,0,4,2,0,0,1,3,1,0,1,5.78014382761122,0.28782913246741,-2.63409012578735,0
39,567,"Male",5,2,0,168521.72,509323.912804958,4,0,890.266663076607,1,0,0,2.5,1.5,150.251616160807,285.147127347861,69.5950031566843,16.2145649054081,39,1.03226987132803,5.2669128801208,572110,1,0,8,2882.23705922555,0,1,1.02460131775588,1,TRUE,0,1,1,1,3,0,0,1,1,4,2,0,0,7.69710567310277,0.283334295675268,-3.95814726991604,0
64,682,"Female",9,2,1,103318.44,309952.637765889,8,0,646.152430407017,1,1,1,7.5,1.75,230,-8.29082808182159,3.75838059961136,81.1386782634538,38,1.52724071755074,10.1722894837148,1363521,0,0,8,11809.961372094,5057.74823096533,1,1.22722121300176,1,TRUE,0,1,2,3,3,0,1,0,1,0,0,1,0,5.95390991352469,0.163944726020115,-1.19087938362463,0
35,684,"Male",6,1,1,87219.41,513324.434676005,7,0,1106.4500716247,0,0,0,1.75,6,230,134.3582120198,0,110.249040715445,36,5.97263571131043,4.43655820074491,1192452,0,0,2,5532.02871664053,0,1,0.741050521936268,1,TRUE,0,0,0,2,1,0,2,1,2,0,1,2,0,6.15623611427861,0.292538454444077,-1.01883497201034,0
41,447,"Male",3,4,1,197490.39,578154.722763249,6,0,595.926126441539,1,0,0,3.25,3.5,193.111478004752,190.372842376336,14.9175485745411,243.197208888146,33,3.17069592582993,6.46604254841805,6044147,1,0,2,36970.0157689041,0,0,1.20713497712277,0,TRUE,0,1,0,5,1,0,0,0,1,2,0,3,1,5.68153786649801,0.161098585581369,-3.81007757729396,0
49,625,"Female",4,1,1,126812.63,431265.626461327,6,0,558.4358737883,0,0,0,9.5,3.75,215.664169789016,233.772636947208,40.0187123905506,0,22,3.79609832377173,12.7529205647297,2640568,0,0,9,29897.2469316523,0,0,1.04304175591096,0,TRUE,0,0,0,4,3,0,0,3,2,1,1,1,2,5.3248179615565,0.0612506832229964,1.78114829951489,1
36,585,"Male",7,2,1,94283.09,590172.253560606,8,0,869.139065712644,1,0,0,5.5,7.5,220.206865180901,148.152729053108,0,0,41,7.08726033032872,8.91359168896452,8235597,0,0,14,62821.408994603,0,1,1.25270624067634,1,TRUE,0,1,1,1,1,0,1,1,0,1,0,1,1,5.45355960001015,0.187242334923112,4.17004410102968,0
42,516,"Female",8,1,1,46857.52,697770.474900968,4,0,722.716642080549,0,0,0,4.5,3.5,230,150.839792872235,93.4255191899181,54.1498294023527,24,3.90556565229781,7.68785005388781,785978,0,0,1,5987.00340017234,435253.342646095,1,0.922222016984597,1,TRUE,0,1,0,3,1,2,1,0,0,1,2,0,0,7.69098374554991,0.233630454688954,-0.691196222117779,0
45,732,"Female",6,1,1,81491.7,417379.167650286,4,0,744.967625814126,0,0,0,8.25,6.75,163.599187833919,296.376315827863,116.263161041728,87.2609264999692,27,6.95267956261523,11.4652726813219,447917,0,0,2,4485.53597825991,0,2,1.25753870233893,2,TRUE,0,3,1,2,4,0,3,0,3,2,3,1,1,6.18511421959079,0.0201822496964656,-3.16773253350335,1
40,628,"Male",5,2,1,129107.97,487832.767785669,1,0,798.049986640962,1,0,0,5.25,4.25,230,138.782029421717,175.867225538956,71.1230127377512,42,4.74455496901646,8.6763469541911,3425028,0,0,19,25437.8125519992,0,1,1.17792622861452,1,TRUE,0,1,1,1,0,1,1,1,0,1,0,2,2,6.77088037194608,0.288580562674877,1.73191364606315,1
48,682,"Female",9,1,1,49732.9,429691.552326099,8,0,683.893085845544,0,0,0,6.5,6.25,28.27650951819,178.679268441157,110.470837070404,86.6543326357333,38,6.48925133328885,9.16022059856914,1607552,0,0,14,12666.3357924802,59829.1675247947,2,1.21764637376182,3,TRUE,0,1,4,3,3,2,3,1,1,1,1,0,1,6.09891887386564,0.231882043707376,-3.02441132992099,0
25,746,"Male",9,2,0,88728.47,527293.772171327,9,1,785.01958981329,1,0,0,5.5,1.75,174.978482912064,212.134753266326,72.4751142192839,119.300893261405,24,2.09809771925211,8.91334198229015,5803307,0,1,1,48910.5880142563,6886.85494494411,1,0.891402779240161,1,TRUE,1,0,1,3,1,2,0,0,0,0,0,1,2,6.23593017353318,0.428769517816478,6.73752020135486,1
60,655,"Female",3,2,1,86981.45,431393.139882614,10,0,483.089235852514,1,1,1,5.25,2.25,194.944907010224,203.561999102356,34.4948399806719,105.693631448343,38,2.58058675634675,8.14742698194459,2621418,0,0,1,18650.5917317256,0,0,1.21776586240158,0,TRUE,0,0,0,1,3,0,0,0,1,0,1,0,0,5.27493299938445,0.171650427255015,-4.63629938868714,0
39,644,"Female",9,1,1,3740.93,467228.865883481,7,0,376.079783054195,0,0,0,2.5,6.75,223.10917317282,169.325590106432,103.720665019105,177.034338781037,31,6.70705419662409,5.98656982160173,2466547,0,0,12,14597.6121166427,196849.783872985,1,1.05406737993471,1,TRUE,0,1,1,1,4,1,0,2,1,0,0,3,1,5.4862573269506,0.376788625353837,7.66071992511645,1
34,778,"Male",5,2,0,67949.32,640326.530107508,7,0,459.927618533908,1,0,0,6.5,3,184.423129804618,184.093530172566,105.789031160363,127.503105345642,25,2.7507223917637,9.11008693906479,2374096,0,1,1,20102.6055366868,0,0,1.053758865688,0,TRUE,1,0,0,4,3,0,0,1,1,0,1,2,1,6.17546753564216,0.0371501094587998,-3.03770111442924,0
35,617,"Female",2,1,1,147636.46,598998.631988771,10,0,703.167599299505,0,0,0,2,5.5,230,237.376650565884,46.5585959726248,98.2174578129557,37,5.47767538926564,4.72853343957104,3870866,0,0,10,18476.0770900139,549208.941969883,0,1.226025477238,0,TRUE,0,2,0,0,5,2,0,1,3,1,1,1,0,7.63104073186197,0.0651540802260173,9.97042260900829,1
35,660,"Male",9,1,1,188891.96,600913.153763788,5,0,732.525397219,0,0,0,2.25,3,230,65.9716555511792,129.148573327875,87.173026613636,47,2.92148422868922,5.01436380646192,9533989,1,0,3,44030.5047199906,0,0,0.916832268703729,0,TRUE,0,2,0,2,2,1,0,0,0,1,3,1,0,6.26595189943779,0.250295296107523,2.75831601298086,1
47,537,"Male",10,2,0,25482.62,546314.24515448,2,0,830.381648401693,1,0,0,3.5,9.75,192.65714530776,276.659259284623,0,263.105900986163,35,9.56097413925454,6.91630722256377,324499,0,0,3,2054.07421672818,0,0,1.17003433178179,0,TRUE,0,0,0,2,2,2,0,2,0,1,2,0,1,4.55359630114577,0.238362863343748,0.428239598018697,0
39,554,"Female",10,2,1,18391.93,578530.026775897,6,0,221.663748070672,1,0,0,2.5,2.75,216.124182128469,208.664669363485,9.52928952443835,206.620380888516,27,2.72443363280036,5.05470333388075,2399309,0,0,4,13587.1533585193,418855.130907076,0,1.21752453483641,0,TRUE,0,4,0,4,1,0,0,3,1,2,1,2,2,5.04451434892243,0.380921508260595,-0.769318123583677,0
31,806,"Male",9,2,0,140168.36,599004.983890541,6,1,468.550862228532,1,0,0,6.25,6,183.514836210948,238.48291818474,103.772084630408,105.913678890878,25,6.4951056051068,8.99635790800676,2498399,0,1,5,20960.2427596338,354467.543780168,2,1.1061540978495,2,TRUE,1,0,4,1,2,1,2,2,0,0,1,1,0,6.04251673283474,0.189287669255692,-5.26707959259878,0
37,611,"Male",1,2,0,161064.29,728577.350602265,10,0,661.557146832388,1,0,0,9,3.5,90.7692525429601,156.513565611739,31.9952775155255,125.430988110296,35,3.420572695788,12.1247175331227,744708,1,0,3,7636.45996035111,552399.648535051,0,0.905065353354439,0,TRUE,0,1,0,0,3,1,0,1,0,1,0,0,1,6.25426620200492,0.15183817108035,4.63898441693006,1
37,665,"Female",5,1,0,183542.08,500430.203866777,10,0,718.866646099482,1,0,0,5.5,8.75,169.84942276374,236.096781224053,73.1437996623567,0,42,8.49759673979133,8.17818167223595,1478140,1,0,1,10413.3094475263,452847.182006782,0,1.12100479220971,0,TRUE,0,1,0,2,1,2,0,0,0,0,1,1,2,3.98352328943602,0.221897001193043,-8.56121163872899,0
37,648,"Female",7,2,1,194238.92,376035.448947441,4,0,756.134532901474,1,0,0,3.25,7.25,184.740115084059,211.709944408585,90.6761120700127,95.8743358571631,23,7.23610550863668,5.77094258717261,3919881,1,0,12,25683.9481198113,0,0,1.02644182248041,0,TRUE,0,1,0,3,3,2,0,1,2,1,2,0,0,6.57367871516384,0.170915235074785,1.58350592681181,0
27,692,"Male",1,1,0,7900.46,441139.8628808,4,1,69.6791092056707,1,0,0,7.75,1.5,169.30254315685,238.11714860828,62.8357246433164,50.1781637449995,34,1.23397891037166,10.5865731693339,1361469,0,1,8,12354.2032311716,0,0,1.06175257093273,0,TRUE,1,1,0,3,2,2,0,0,2,1,1,0,1,9.7929694278037,0.218176046253328,-2.52940539475329,0
